time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740615934.2873204,3,4,4,23.7157421875,159372,31.716622905468476,1004.389071381748,74.03586488214506
1740615935.300285,3,4,4,23.714765625,162621,31.733270692311994,1004.3805630891643,74.10720807171894
1740615936.3133016,3,4,4,23.7141796875,162938,31.766692313664898,1004.3813135010118,74.10091574672254
1740615937.3263097,3,4,4,23.7122265625,162464,31.80558195398506,1004.3711856495994,74.18583974373998
1740615938.3389652,3,4,4,23.7106640625,160441,31.855681711551906,1004.3651499938479,74.23645021675642
1740615939.3516102,3,4,4,23.7102734375,158019,31.922657744893336,1004.35761353051,74.29964567998245
1740615940.364432,3,4,4,23.7096875,158019,31.950536101922687,1004.3618082580288,74.26447160775828
1740615941.3773913,3,4,4,23.709296875,157425,31.978437079905362,1004.3663268939213,74.22658159791408
1740615942.3902287,3,4,4,23.710078125,159069,31.96733139565416,1004.3624560886212,74.25903936085726
1740615943.404226,2,3,3,23.71125,158318,31.978610094555158,1004.3626774204727,74.25718342991503
1740615944.4153602,2,3,3,23.7126171875,160749,31.967556251824107,1004.3597783333825,74.28149313144162
1740615945.426444,2,3,3,23.7137890625,161058,31.97324741832766,1004.3634439824892,74.25075559049128
1740615946.4374664,2,3,3,23.7137890625,160903,31.950899174152788,1004.3582774809229,74.2940782449328
1740615947.4485412,2,3,3,23.713203125,158318,31.956434035554658,1004.3573057431241,74.30222657596059
1740615948.4597812,2,3,3,23.7126171875,161992,31.939622640494783,1004.3615004974473,74.2670522702499
1740615949.4715397,2,3,3,23.7126171875,158617,31.945208931176644,1004.3649448259126,74.23817060519349
1740615950.483622,2,3,3,23.711640625,156688,31.93953621952536,1004.3650474121567,74.23731039184709
1740615951.4965396,1,2,2,23.7126171875,156835,31.917279635687365,1004.3666669903131,74.22372980133372
1740615952.5095448,1,2,2,23.7126171875,158318,31.883771602236298,1004.3563340055881,74.31037491117175
1740615953.5227861,1,2,2,23.7128125,158768,31.844705956616103,1004.3549357538022,74.32209971824872
1740615954.5357,2,3,3,23.7133984375,158168,31.816847756909432,1004.3524631583704,74.3428332870927
1740615955.5486648,2,3,3,23.7137890625,158019,31.783397396644745,1004.3754991567247,74.1496700657047
1740615956.5615788,2,3,3,23.714765625,157573,31.761164520526613,1004.4356726203218,73.64511584357975
1740615957.5743947,2,3,3,23.7159375,158318,31.71664008969039,1004.48239290247,73.25338336569075
1740615958.5885406,2,3,3,23.7169140625,158168,31.67211206485372,1004.523622905982,72.9076971201546
1740615959.602577,2,3,3,23.717890625,158617,31.644321120421193,1004.5424646157259,72.74972569993099
1740615960.6156979,2,3,3,23.7190625,159524,31.616552585239987,1004.4927426863579,73.16660620929632
1740615961.6284306,1,2,2,23.719453125,158918,31.594293570772642,1004.458946797893,73.44996853303763
1740615962.639519,1,2,2,23.720625,160134,31.577678598671874,1004.4264466367407,73.72247408587756
1740615963.6505685,1,2,2,23.7231640625,160441,31.566757036520194,1004.4117135923683,73.84600925291602
1740615964.661634,2,3,3,23.7247265625,160749,31.55575064802729,1004.4039718044703,73.9109239915698
1740615965.6727266,2,3,3,23.72453125,159524,31.56687686028467,1004.3933146927675,74.00028432546698
1740615966.684032,2,3,3,23.72453125,160441,31.56687686028467,1004.3829815079791,74.08692925152194
1740615967.6970787,3,3,3,23.72609375,158617,31.57258581016335,1004.3872950416295,74.0507596950211
1740615968.710082,3,3,3,23.72609375,158318,31.57258581016335,1004.3838506387426,74.07964146372188
1740615969.722969,3,3,3,23.7266796875,157425,31.567065158211346,1004.3831001842683,74.08593413328082
1740615970.7354057,2,3,3,23.72765625,154378,31.550435964822277,1004.3795531467538,74.11567660857263
1740615971.7483218,1,2,2,23.7282421875,153952,31.550487297389743,1004.375358269454,74.15085143355837
1740615972.7613494,1,2,2,23.7282421875,153670,31.550487297389743,1004.368469444424,74.20861576849347
1740615973.77432,2,2,2,23.7301953125,152273,31.57294535038782,1004.3579308628875,74.29698474685497
